student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,absences,G1,G2,G3,ClusterID,Recommendation,Tools
501,1,1,0.2857142857142856,1,0,1,0.25,0.5,2,2,0,0,0.0,0.0,0.3333333333333333,0.375,0.3157894736842105,0.3684210526315789,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
502,1,1,0.1428571428571428,1,1,1,1.0,0.75,2,2,0,0,0.0,0.0,0.0,0.25,0.7368421052631579,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
503,1,1,0.2857142857142856,0,1,1,0.5,0.5,3,3,2,1,0.6666666666666667,1.0,0.3333333333333333,0.0625,0.5263157894736842,0.4210526315789473,0.4736842105263157,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
504,1,0,0.1428571428571428,1,0,1,0.25,0.25,2,2,0,2,0.0,1.0,0.0,0.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
505,1,0,0.5714285714285712,1,1,1,0.5,0.5,2,2,1,1,0.0,0.6666666666666667,0.0,0.0,0.631578947368421,0.6842105263157894,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
506,1,0,0.2857142857142856,0,0,1,0.25,0.25,0,2,3,1,0.3333333333333333,0.0,0.0,0.0,0.5789473684210527,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
507,1,0,0.714285714285714,1,0,1,0.75,0.75,0,3,2,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5789473684210527,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
508,1,0,0.2857142857142856,1,1,1,0.25,0.25,2,3,0,0,0.0,0.6666666666666667,0.0,0.0,0.5789473684210527,0.5789473684210527,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
509,1,1,0.2857142857142856,0,0,1,0.5,0.5,2,2,0,1,0.6666666666666667,0.0,0.3333333333333333,0.0,0.5263157894736842,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
510,1,0,0.1428571428571428,0,1,1,0.25,0.25,0,2,0,0,0.6666666666666667,0.3333333333333333,0.0,0.0,0.8421052631578947,0.894736842105263,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
511,1,0,0.2857142857142856,0,0,1,0.5,0.5,2,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.7894736842105263,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
512,1,0,0.2857142857142856,1,0,0,0.25,0.0,2,2,2,1,0.3333333333333333,0.3333333333333333,0.0,0.03125,0.5789473684210527,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
513,1,0,0.4285714285714284,0,0,1,0.25,0.25,0,2,2,1,0.0,0.3333333333333333,0.3333333333333333,0.28125,0.3684210526315789,0.3684210526315789,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
514,1,0,0.1428571428571428,1,0,1,0.75,0.25,2,2,0,1,0.0,0.0,0.0,0.0,0.4210526315789473,0.3157894736842105,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
515,1,0,0.1428571428571428,1,0,1,0.75,0.5,3,0,0,1,0.0,0.0,0.0,0.0625,0.3684210526315789,0.3157894736842105,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
516,1,0,0.4285714285714284,1,1,1,0.25,0.25,2,0,3,1,0.3333333333333333,0.3333333333333333,0.0,0.25,0.4736842105263157,0.4210526315789473,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
517,1,0,0.1428571428571428,0,0,1,1.0,1.0,1,4,3,0,0.0,0.3333333333333333,0.0,0.0,0.7368421052631579,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
518,1,0,0.1428571428571428,0,1,1,0.25,0.5,2,2,3,1,0.3333333333333333,0.0,0.0,0.0,0.7368421052631579,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
519,1,0,0.4285714285714284,1,0,0,0.5,1.0,2,3,3,0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.4210526315789473,0.2631578947368421,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
520,1,1,0.1428571428571428,0,0,1,0.5,0.25,2,3,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4210526315789473,0.3684210526315789,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
521,1,0,0.1428571428571428,1,1,1,0.25,0.25,0,2,2,1,0.6666666666666667,0.3333333333333333,0.0,0.1875,0.3157894736842105,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
522,1,0,0.1428571428571428,0,0,1,0.5,0.75,0,3,2,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4210526315789473,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
523,1,0,0.1428571428571428,1,0,1,1.0,1.0,1,1,0,1,0.0,0.3333333333333333,0.0,0.125,0.4210526315789473,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
524,1,1,0.4285714285714284,1,1,1,1.0,1.0,0,1,1,1,0.0,1.0,0.0,0.0625,0.2631578947368421,0.3157894736842105,0.3157894736842105,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
525,1,0,0.1428571428571428,0,1,1,0.75,1.0,0,2,2,1,0.6666666666666667,0.3333333333333333,0.0,0.0625,0.3684210526315789,0.4736842105263157,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
526,1,1,0.2857142857142856,1,1,1,1.0,1.0,2,3,1,1,0.0,0.6666666666666667,0.0,0.0,0.7894736842105263,0.7368421052631579,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
527,1,0,0.2857142857142856,0,0,1,1.0,0.25,2,2,2,1,0.0,0.0,0.0,0.03125,0.6842105263157894,0.7368421052631579,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
528,1,1,0.1428571428571428,1,1,1,0.5,0.5,3,3,2,1,1.0,0.6666666666666667,0.0,0.0,0.5263157894736842,0.4736842105263157,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
529,1,0,0.2857142857142856,0,0,1,0.5,0.5,0,2,2,1,0.0,0.0,0.0,0.15625,0.4736842105263157,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
530,1,0,0.1428571428571428,1,1,1,1.0,1.0,3,3,2,0,0.3333333333333333,0.0,0.0,0.03125,0.5789473684210527,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
531,1,1,0.2857142857142856,1,0,1,0.75,0.75,3,3,1,1,0.0,0.0,0.0,0.25,0.3684210526315789,0.5263157894736842,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
532,1,1,0.2857142857142856,1,0,1,0.25,0.25,0,3,2,1,0.6666666666666667,0.3333333333333333,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
533,1,1,0.1428571428571428,1,0,1,0.5,0.25,1,3,2,1,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.4736842105263157,0.3684210526315789,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
534,1,0,0.1428571428571428,1,1,1,0.5,0.25,2,3,2,1,0.0,0.3333333333333333,0.0,0.0,0.7368421052631579,0.7894736842105263,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
535,1,1,0.1428571428571428,1,1,1,1.0,1.0,4,1,2,0,0.0,0.0,0.0,0.0,0.5789473684210527,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
536,1,1,0.0,0,0,1,0.25,0.5,2,3,0,1,0.6666666666666667,0.3333333333333333,0.0,0.34375,0.4736842105263157,0.5789473684210527,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
537,1,1,0.0,1,1,0,0.5,0.5,2,2,3,1,0.6666666666666667,1.0,0.0,0.25,0.6842105263157894,0.7368421052631579,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
538,1,1,0.0,1,1,0,0.5,0.25,3,3,0,1,0.0,0.0,0.0,0.34375,0.631578947368421,0.6842105263157894,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
539,1,0,0.1428571428571428,0,1,1,0.5,0.5,2,2,0,1,0.0,0.6666666666666667,0.0,0.0625,0.5789473684210527,0.5789473684210527,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
540,1,0,0.1428571428571428,1,1,1,1.0,0.25,2,2,1,1,0.3333333333333333,0.3333333333333333,0.0,0.25,0.4736842105263157,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
541,1,0,0.2857142857142856,1,0,1,0.75,0.5,0,2,1,1,0.3333333333333333,0.0,0.0,0.15625,0.4736842105263157,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
542,1,0,0.2857142857142856,0,0,1,0.5,0.5,2,2,2,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5789473684210527,0.4736842105263157,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
543,1,0,0.1428571428571428,1,0,1,1.0,1.0,4,3,0,1,0.3333333333333333,0.6666666666666667,0.0,0.03125,0.5263157894736842,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
544,1,1,0.2857142857142856,0,0,1,1.0,1.0,1,2,0,0,0.6666666666666667,0.0,1.0,0.0625,0.4736842105263157,0.4736842105263157,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
545,1,1,0.2857142857142856,0,1,1,0.25,0.75,2,2,0,0,0.3333333333333333,0.0,0.0,0.0625,0.631578947368421,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
546,1,1,0.2857142857142856,1,0,1,0.75,1.0,3,2,2,1,0.0,0.3333333333333333,0.3333333333333333,0.25,0.4210526315789473,0.4736842105263157,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
547,1,0,0.2857142857142856,1,0,1,1.0,1.0,1,1,0,0,0.0,0.3333333333333333,0.0,0.0,0.6842105263157894,0.7894736842105263,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
548,1,1,0.1428571428571428,0,1,1,1.0,0.25,2,0,2,0,0.0,0.0,0.0,0.0,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
549,1,0,0.2857142857142856,1,0,0,0.25,0.25,0,0,2,1,0.0,0.3333333333333333,0.0,0.0625,0.5789473684210527,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
550,1,0,0.2857142857142856,0,0,1,1.0,0.5,2,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.894736842105263,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
551,1,1,0.1428571428571428,1,1,0,0.5,0.5,2,3,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.631578947368421,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
552,1,1,0.2857142857142856,1,0,1,0.75,0.5,2,2,2,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6842105263157894,0.7368421052631579,0.6842105263157894,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
553,1,1,0.5714285714285712,1,0,1,0.25,0.25,2,2,2,1,0.0,0.3333333333333333,0.6666666666666666,0.0625,0.4736842105263157,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
554,1,1,0.2857142857142856,1,1,0,0.25,0.0,2,2,1,1,0.0,0.0,0.0,0.125,0.5789473684210527,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
555,1,0,0.2857142857142856,0,0,1,0.25,0.25,0,0,0,0,0.3333333333333333,0.0,0.0,0.09375,0.5263157894736842,0.5789473684210527,0.5263157894736842,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
556,1,0,0.1428571428571428,0,0,1,0.25,0.5,2,2,1,0,0.0,0.6666666666666667,0.0,0.15625,0.6842105263157894,0.7368421052631579,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
557,1,1,0.1428571428571428,0,1,1,0.25,0.5,2,0,0,1,0.0,0.0,0.0,0.125,0.4736842105263157,0.5263157894736842,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
558,1,0,0.2857142857142856,0,0,1,0.75,0.25,2,2,0,1,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.3684210526315789,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
559,1,1,0.2857142857142856,0,0,1,0.5,0.5,2,2,0,1,0.3333333333333333,0.0,0.0,0.0,0.4210526315789473,0.6842105263157894,0.5263157894736842,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
560,1,1,0.4285714285714284,0,0,1,0.25,0.0,0,0,0,2,0.6666666666666667,0.0,0.3333333333333333,0.0,0.631578947368421,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
561,1,1,0.2857142857142856,0,0,1,0.25,0.25,2,3,0,1,0.3333333333333333,0.0,0.0,0.0,0.5263157894736842,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
562,1,1,0.4285714285714284,1,1,1,0.25,0.25,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.5263157894736842,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
563,1,0,0.1428571428571428,0,1,1,0.5,0.5,2,3,0,0,0.0,0.3333333333333333,0.0,0.0,0.5789473684210527,0.6842105263157894,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
564,1,1,0.2857142857142856,1,0,1,0.5,0.5,2,2,0,1,0.0,0.0,0.3333333333333333,0.0,0.3684210526315789,0.0,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
565,1,1,0.1428571428571428,0,0,1,0.75,0.5,3,2,0,0,0.3333333333333333,0.0,0.0,0.0625,0.5789473684210527,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
566,1,1,0.1428571428571428,0,1,1,0.25,0.25,0,2,0,1,0.3333333333333333,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
567,1,1,0.4285714285714284,0,0,1,0.25,0.25,3,2,0,2,0.3333333333333333,0.0,0.3333333333333333,0.0625,0.4736842105263157,0.3684210526315789,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
568,1,1,0.4285714285714284,0,0,1,0.75,0.5,3,2,0,1,0.0,0.0,0.3333333333333333,0.0,0.2105263157894736,0.0,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
569,1,1,0.5714285714285712,1,0,1,0.75,0.5,0,3,0,1,0.3333333333333333,0.0,1.0,0.125,0.3157894736842105,0.5789473684210527,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
570,1,1,0.4285714285714284,1,0,1,0.75,0.75,0,0,0,1,0.0,0.3333333333333333,0.6666666666666666,0.28125,0.2105263157894736,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
571,1,1,0.1428571428571428,0,0,1,0.5,0.5,3,3,0,1,0.3333333333333333,0.0,0.0,0.1875,0.3684210526315789,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
572,1,1,0.5714285714285712,1,0,1,0.5,0.25,0,2,0,2,0.3333333333333333,0.0,1.0,0.125,0.4210526315789473,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
573,1,0,0.1428571428571428,1,0,0,0.75,0.5,3,0,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.2631578947368421,0.2631578947368421,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
574,1,0,0.2857142857142856,1,0,1,0.25,0.25,2,0,0,1,0.0,0.0,0.0,0.28125,0.3684210526315789,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
575,1,1,0.714285714285714,0,0,1,0.25,0.25,2,2,0,2,0.3333333333333333,0.0,0.3333333333333333,0.375,0.4210526315789473,0.5789473684210527,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
576,1,0,0.4285714285714284,0,0,0,1.0,0.75,3,3,0,1,0.0,0.0,0.0,0.25,0.5263157894736842,0.5789473684210527,0.5263157894736842,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
577,1,1,0.4285714285714284,0,0,1,0.75,0.5,2,2,0,1,0.3333333333333333,0.0,0.0,0.25,0.4736842105263157,0.5263157894736842,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
578,1,1,0.5714285714285712,0,0,1,0.25,0.25,2,3,1,2,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.25,0.5263157894736842,0.4736842105263157,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
579,1,1,0.2857142857142856,1,0,1,0.75,0.75,1,2,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.4210526315789473,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
580,1,1,0.4285714285714284,1,1,1,0.25,0.75,0,3,0,1,0.0,0.0,0.0,0.0,0.4736842105263157,0.5263157894736842,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
581,1,1,0.5714285714285712,0,0,1,0.25,0.25,2,2,1,2,0.6666666666666667,0.0,0.3333333333333333,0.125,0.4210526315789473,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
582,1,0,0.4285714285714284,1,0,0,0.25,0.5,0,2,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0625,0.3157894736842105,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
583,1,0,0.5714285714285712,1,1,0,0.25,0.25,0,2,0,1,0.0,0.0,0.0,0.0,0.3157894736842105,0.4210526315789473,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
584,1,0,0.4285714285714284,0,0,1,0.5,0.5,2,2,2,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4210526315789473,0.3157894736842105,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
585,1,0,0.2857142857142856,0,0,1,0.0,0.0,0,2,0,1,0.3333333333333333,0.0,0.0,0.0,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
586,1,0,0.2857142857142856,0,1,0,0.75,0.25,2,0,0,2,0.3333333333333333,0.6666666666666667,0.0,0.15625,0.4210526315789473,0.3684210526315789,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
587,1,0,0.2857142857142856,1,0,1,1.0,0.5,4,3,1,1,0.0,0.3333333333333333,0.0,0.0,0.4210526315789473,0.4210526315789473,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
588,1,0,0.4285714285714284,0,1,1,0.5,0.5,3,3,0,1,0.0,0.3333333333333333,0.3333333333333333,0.09375,0.3684210526315789,0.3157894736842105,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
589,1,0,0.2857142857142856,1,0,1,1.0,0.25,1,0,0,1,0.0,0.0,0.0,0.0,0.4210526315789473,0.5263157894736842,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
590,1,0,0.2857142857142856,1,1,1,0.25,0.5,0,2,0,0,0.0,0.0,0.0,0.0,0.3684210526315789,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
591,1,0,0.4285714285714284,1,0,1,0.25,0.25,2,2,0,1,0.6666666666666667,0.3333333333333333,0.6666666666666666,0.09375,0.3684210526315789,0.4210526315789473,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
592,1,0,0.4285714285714284,1,0,1,0.5,0.5,3,0,3,0,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.631578947368421,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
593,1,0,0.2857142857142856,1,0,1,0.75,0.75,3,3,0,1,0.3333333333333333,0.0,0.0,0.0,0.5789473684210527,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
594,1,0,0.4285714285714284,1,1,0,0.25,0.5,0,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.631578947368421,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
595,1,0,0.4285714285714284,1,0,1,1.0,1.0,4,4,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
